0    [main] INFO  org.eclipse.jetty.server.Server  [   ] – jetty-8.1.10.v20130312
32   [main] INFO  org.eclipse.jetty.deploy.providers.ScanningAppProvider  [   ] – Deployment monitor C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\contexts at interval 0
38   [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  [   ] – Deployable added: C:\Users\sumit.nagpal\Desktop\solr-5.1.0\server\contexts\solr-jetty-context.xml
137609 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
137609 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/commons-compress-1.8.1.jar' to classloader
137609 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/fontbox-1.8.8.jar' to classloader
137609 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/icu4j-54.1.jar' to classloader
137610 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/isoparser-1.0.2.jar' to classloader
137610 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/java-libpst-0.8.1.jar' to classloader
137610 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/jdom-1.0.jar' to classloader
137610 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/jempbox-1.8.8.jar' to classloader
137611 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/jmatio-1.0.jar' to classloader
137611 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
137611 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
137611 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/pdfbox-1.8.8.jar' to classloader
137621 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/poi-3.11.jar' to classloader
137622 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/poi-ooxml-3.11.jar' to classloader
137622 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/poi-ooxml-schemas-3.11.jar' to classloader
137623 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/poi-scratchpad-3.11.jar' to classloader
137623 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/rome-1.0.jar' to classloader
137623 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
137623 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/tika-core-1.7.jar' to classloader
137624 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/tika-java7-1.7.jar' to classloader
137624 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/tika-parsers-1.7.jar' to classloader
137624 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/tika-xmp-1.7.jar' to classloader
137624 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/vorbis-java-core-0.6.jar' to classloader
137624 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/vorbis-java-tika-0.6.jar' to classloader
137625 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
137625 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
137625 [coreLoadExecutor-5-thread-1] INFO  org.apache.solr.core.SolrResourceLoader  [   ] – Adding 'file:/C:/Users/sumit.nagpal/Desktop/solr-5.1.0/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
